bot,558.6667,176.0,0.0,400.0,100,Beretta,64
bot,580.0,182.66666,0.0,400.0,100,Beretta,64
bot,558.6667,184.0,0.0,400.0,100,Colt,64
bot,566.6667,165.33334,0.0,400.0,100,Colt,64
bot,565.3333,152.0,0.0,400.0,100,Colt,64
bot,596.0,102.66669,0.0,400.0,100,Colt,64
bot,610.6667,88.0,0.0,400.0,100,Colt,64
bot,609.3333,218.66666,0.0,400.0,100,Colt,64
bot,616.0,302.66666,0.0,400.0,100,Colt,64
bot,581.3333,353.33334,0.0,400.0,100,Colt,64
bot,552.0,384.0,0.0,400.0,100,Colt,64
bot,528.0,278.66666,0.0,400.0,100,Colt,64
bot,510.6667,172.0,0.0,400.0,100,Colt,64
bot,508.0,286.66666,0.0,400.0,100,Colt,64
bot,526.6667,346.66666,0.0,400.0,100,MP5,64
bot,520.0,345.33334,0.0,400.0,100,Shotgun,64
bot,549.3333,254.66666,0.0,400.0,100,Beretta,64
bot,536.0,232.0,0.0,400.0,100,Beretta,64
bot,508.0,197.33334,0.0,400.0,100,Beretta,64
bot,493.3333,152.0,0.0,400.0,100,Colt,64
bot,497.3333,136.0,0.0,400.0,100,Colt,64
bot,502.6667,77.33331,0.0,400.0,100,Colt,64
bot,513.3333,121.33331,0.0,400.0,100,MP5,64
bot,500.0,121.33331,0.0,400.0,100,Colt,64
bot,538.6667,150.66666,0.0,400.0,100,Colt,64
bot,557.3333,202.66666,0.0,400.0,100,Beretta,64
bot,549.3333,282.66666,0.0,400.0,100,Beretta,64
bot,545.3333,330.66666,0.0,400.0,100,Colt,64
bot,528.0,389.3333,0.0,400.0,100,MP5,64
bot,529.3333,373.33334,0.0,400.0,100,Colt,64
bot,548.0,401.3333,0.0,400.0,100,Colt,64
bot,566.6667,397.3333,0.0,400.0,100,Colt,64
bot,597.3333,397.3333,0.0,400.0,100,Colt,64
bot,629.3333,305.33334,0.0,400.0,100,MP5,64
bot,604.0,233.33334,0.0,400.0,100,Colt,64
bot,594.6667,208.0,0.0,400.0,100,Colt,64
bot,605.3333,178.66666,0.0,400.0,100,Colt,64
bot,597.3333,130.66666,0.0,400.0,100,Colt,64
bot,560.0,94.66669,0.0,400.0,100,Colt,64
bot,565.3333,116.0,0.0,400.0,100,MP5,64
bot,568.0,84.0,0.0,400.0,100,MP5,64
bot,558.6667,72.0,0.0,400.0,100,Beretta,64
bot,549.3333,84.0,0.0,400.0,100,Colt,64
bot,501.3333,26.666687,0.0,400.0,100,Colt,64
bot,478.6667,4.0,0.0,400.0,100,Colt,64
bot,481.3333,10.666687,0.0,400.0,100,Colt,64
bot,558.6667,25.333313,0.0,400.0,100,Colt,64
bot,578.6667,32.0,0.0,400.0,100,Colt,64
bot,550.6667,65.33331,0.0,400.0,100,MP5,64
bot,542.6667,177.33334,0.0,400.0,100,Colt,64
bot,550.6667,270.66666,0.0,400.0,100,Colt,64
bot,561.3333,329.33334,0.0,400.0,100,Colt,64
bot,614.6667,242.66666,0.0,400.0,100,Beretta,64
bot,702.6667,218.66666,0.0,400.0,100,Beretta,64
bot,625.3333,273.33334,0.0,400.0,100,Colt,64
bot,606.6667,266.66666,0.0,400.0,100,Colt,64
bot,513.3333,214.66666,0.0,400.0,100,Colt,64
bot,529.3333,190.66666,0.0,400.0,100,Colt,64
bot,514.6667,132.0,0.0,400.0,100,Colt,64
bot,510.6667,114.66669,0.0,400.0,100,Colt,64
bot,506.6667,104.0,0.0,400.0,100,Colt,64
bot,542.6667,85.33331,0.0,400.0,100,Colt,64
bot,580.0,116.0,0.0,400.0,100,Colt,64
bot,578.6667,237.33334,0.0,400.0,100,Colt,64
bot,588.0,352.0,0.0,400.0,100,Colt,64
bot,581.3333,397.3333,0.0,400.0,100,Beretta,64
bot,545.3333,450.6667,0.0,400.0,100,Colt,64
bot,554.6667,433.3333,0.0,400.0,100,Colt,64
bot,550.6667,417.3333,0.0,400.0,100,Colt,64
bot,549.3333,402.6667,0.0,400.0,100,Shotgun,64
item,158.66666,134.66666,AK47,1208
item,216.0,82.66669,Shotgun,235
item,100.0,113.33331,Bazooka,11
item,138.66666,232.0,Sniper,134
item,141.33334,196.0,Colt,84
box,301.3333,236.0
item,78.66666,294.66666,Medkit,0
item,68.0,300.0,Medkit,0
item,46.666656,265.33334,Medkit,0
item,53.333344,305.33334,Medkit,0
item,90.66666,277.33334,Medkit,0
item,57.333344,210.66666,Medkit,0
item,73.33334,273.33334,Medkit,0
item,105.33334,252.0,Medkit,0
item,101.33334,189.33334,Medkit,0
item,93.33334,262.66666,Medkit,0
item,125.33334,344.0,Medkit,0
item,173.33334,230.66666,Medkit,0
item,78.66666,309.33334,Medkit,0
item,129.33334,302.66666,Medkit,0
item,146.66666,294.66666,Medkit,0
item,76.0,290.66666,Medkit,0
item,202.66666,306.66666,Medkit,0
item,157.33334,298.66666,Medkit,0
item,134.66666,281.33334,Medkit,0
item,181.33334,269.33334,Medkit,0
item,200.0,310.66666,Medkit,0
item,180.0,316.0,Medkit,0
item,168.0,338.66666,Medkit,0
item,172.0,325.33334,Medkit,0
item,150.66666,302.66666,Energy,0
item,113.33334,280.0,Energy,0
item,137.33334,298.66666,Energy,0
item,140.0,418.6667,Energy,0
item,153.33334,372.0,Energy,0
item,208.0,322.66666,Energy,0
item,201.33334,301.33334,Energy,0
item,136.0,334.66666,Energy,0
item,105.33334,317.33334,Energy,0
item,177.33334,296.0,Energy,0
item,197.33334,276.0,Energy,0
item,228.0,261.33334,Energy,0
item,194.66666,244.0,Energy,0
item,173.33334,278.66666,Energy,0
item,226.66666,286.66666,Energy,0
item,228.0,248.0,Energy,0
item,241.33334,234.66666,Energy,0
item,226.66666,241.33334,Energy,0
nextlevel,598.6667,464.0,32.0,32.0
#end
